Cluster Index	Z	x	y	z	
5	6.84	-12	-102	-4
5	6.34	-26	-94	-16
5	6.32	-18	-98	-4
5	6.12	-36	-88	-6
5	5.75	-36	-90	-2
5	5.41	-20	-92	18
4	7.68	14	-100	6
4	7.17	30	-92	-8
4	6.38	14	-94	-4
4	5.73	42	-70	0
4	5.12	46	-76	-12
4	4.92	16	-92	4
3	5.14	-28	-42	42
3	4.7	-48	-34	44
3	4.46	-64	-26	34
3	4.45	-54	-36	54
3	4.42	-38	-34	40
3	4.33	-52	-26	42
2	5.07	-6	-16	4
2	4.35	-12	-22	10
2	3.85	-12	-12	12
1	4.17	-40	-20	64
1	4.16	-38	-20	68
1	3.95	-46	-18	60
