Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
8	2028	2.85e-25	24.5	8.58	-40	-72	-14	-34	-81.5	-5.86	683	-40	-72	-12	263
7	1145	5.52e-17	16.3	6.94	24	-86	-12	27.4	-87.2	-5.47	458	22	-88	-16	236
6	605	8.53e-11	10.1	6.08	24	-58	-18	29.2	-52.1	-17.6	477	26	-54	-16	245
5	320	9.54e-07	6.02	4.9	-38	-34	44	-44.5	-32	49.3	355	-46	-32	52	215
4	198	0.000115	3.94	5.84	42	-60	44	37.7	-57.6	46.4	511	36	-70	52	238
3	187	0.000186	3.73	5.16	32	-78	20	33	-74.5	24.1	318	32	-78	20	215
2	93	0.0179	1.75	4.93	-24	-84	32	-24.4	-83.6	28.6	444	-24	-86	32	258
1	78	0.0414	1.38	5.08	-28	-10	74	-29	-9.97	73.2	685	-30	-10	74	354
