Cluster Index	Z	x	y	z	
7	6.01	-42	-80	4
7	5.72	-58	-66	-6
7	5.49	-22	-88	-12
7	5.47	-52	-76	-10
7	5.18	-22	-80	-14
7	5.14	-42	-78	-18
6	6.64	46	-64	-12
6	4.87	56	-66	-8
6	4.63	40	-60	-14
6	4.45	36	-50	-24
6	4.35	38	-52	-28
6	4.19	52	-56	-14
5	6.39	38	-80	-20
5	3.72	46	-74	-16
4	6.31	-50	-4	8
3	5.42	-56	-28	20
3	3.87	-60	-18	22
2	5.01	12	6	46
2	3.55	4	8	42
1	5.43	-52	0	22
1	3.74	-58	4	30
