Cluster Index	Z	x	y	z	
7	15.1	48	-72	10
7	14.4	42	-76	0
7	13.8	-42	-82	-8
7	13.7	46	-60	-12
7	13.6	-48	-70	0
7	13.4	-48	-76	-8
6	7.29	2	-36	30
5	7.5	-32	48	36
5	6.02	-38	44	32
5	5.85	-40	40	36
5	4.03	-44	44	22
5	3.88	-46	40	18
4	7.17	-42	20	24
4	6.51	-46	20	34
3	4.95	24	60	-4
3	4.22	28	62	8
3	4.18	22	58	10
2	5.51	0	-28	-38
2	3.63	4	-28	-30
2	3.37	4	-34	-46
1	5.09	40	56	4
