Cluster Index	Z	x	y	z	
7	7.04	-34	-92	-4
7	6.29	-32	-84	0
7	5.79	-26	-88	0
7	4.75	-42	-84	-6
7	4.09	-44	-82	-10
7	4.09	-48	-78	-8
6	6.38	40	-82	-6
6	3.77	36	-92	-6
5	4.83	24	-50	52
5	4.34	26	-66	60
5	3.99	28	-44	46
5	3.38	18	-62	62
4	5.17	-38	-36	40
4	4.26	-36	-30	46
3	4.98	-52	-68	-16
3	4.45	-44	-72	-16
2	4.53	-20	-70	64
2	4.19	-26	-66	62
2	3.54	-32	-60	62
1	4.69	32	-52	26
1	3.68	30	-58	32
